# phi  e_band1  e_band2  e_band3  e_band4
3.146307399943354621e+00 -9.999329149272388750e-02 -9.441596757276454126e-05 9.136650826031489044e-05 9.999759426396909179e-02
3.149450564179061995e+00 -9.999138718352157396e-02 -1.573599293072018384e-04 1.522774991687460570e-04 9.999855275406351052e-02
3.152593728414769814e+00 -9.998925065588583350e-02 -2.203038660720794582e-04 2.131884681806085996e-04 9.999927045226848776e-02
3.155736892650477632e+00 -9.998688356518224685e-02 -2.832477678786136477e-04 2.740994065360537689e-04 9.999974558225897814e-02
3.158880056886185006e+00 -9.998428754774071892e-02 -3.461916247386211121e-04 3.350103054767839569e-04 9.999974558225897814e-02
3.162023221121892824e+00 -9.998146422115811172e-02 -4.091354266641165048e-04 3.959211562432640740e-04 9.999974558225897814e-02
3.165166385357600642e+00 -9.997841518459592292e-02 -4.720791636663323630e-04 4.568319500766246225e-04 9.999974558225897814e-02
3.168309549593308017e+00 -9.997514201907181652e-02 -5.350228257569574018e-04 5.177426782176428174e-04 9.999974558225897814e-02
3.171452713829015835e+00 -9.997164628774500572e-02 -5.979664029473765428e-04 5.786533319068487297e-04 9.999974558225897814e-02
3.174595878064723209e+00 -9.996792953619614008e-02 -6.609098852486111749e-04 6.395639023847833268e-04 9.999974558225897814e-02
3.177739042300431027e+00 -9.996399329270141965e-02 -7.238532626717688809e-04 7.004743808917394563e-04 9.999974558225897814e-02
3.180882206536138845e+00 -9.995983906850137990e-02 -7.867965252275087090e-04 7.613847586679602011e-04 9.999974558225897814e-02
3.184025370771846219e+00 -9.995546835806420893e-02 -8.497396629264575068e-04 8.222950269533768272e-04 9.999974558225897814e-02
3.187168535007554038e+00 -9.995088263934399919e-02 -9.126826657788893226e-04 8.832051769877221920e-04 9.999974558225897814e-02
3.190311699243261412e+00 -9.994608337403389220e-02 -9.756255237948545335e-04 9.441152000105407184e-04 9.999974558225897814e-02
3.193454863478969230e+00 -9.994107200781415790e-02 -1.038568226984087255e-03 1.005025087261173867e-03 9.999974558225897814e-02
3.196598027714677048e+00 -9.993584997059559716e-02 -1.101510765355982573e-03 1.065934829978603792e-03 9.999974558225897814e-02
3.199741191950384422e+00 -9.993041867675811485e-02 -1.164453128919700842e-03 1.126844419401618362e-03 9.999974558225897814e-02
3.202884356186092241e+00 -9.992477952538467156e-02 -1.227395307684023273e-03 1.187753846768676820e-03 9.999974558225897814e-02
3.206027520421800059e+00 -9.991893390049086388e-02 -1.290337291657330139e-03 1.248663103317946546e-03 9.999974558225897814e-02
3.209170684657507433e+00 -9.991288317124999430e-02 -1.353279070847580824e-03 1.309572180287285051e-03 9.999974558225897814e-02
3.212313848893215251e+00 -9.990662869221382525e-02 -1.416220635262473203e-03 1.370481068914139802e-03 9.999974558225897814e-02
3.215457013128922625e+00 -9.990017180352916970e-02 -1.479161974909111443e-03 1.431389760435651873e-03 9.999974558225897814e-02
3.218600177364630444e+00 -9.989351383115049887e-02 -1.542103079794338851e-03 1.492298246088667431e-03 9.999974558225897814e-02
3.221743341600338262e+00 -9.988665608704834498e-02 -1.605043939924347563e-03 1.553206517109456501e-03 9.999974558225897814e-02
3.224886505836045636e+00 -9.987959986941395696e-02 -1.667984545304952194e-03 1.614114564734023477e-03 9.999974558225897814e-02
3.228029670071753454e+00 -9.987234646286002882e-02 -1.730924885941432199e-03 1.675022380197907631e-03 9.999974558225897814e-02
3.231172834307460828e+00 -9.986489713861772255e-02 -1.793864951838526232e-03 1.735929954736195688e-03 9.999974558225897814e-02
3.234315998543168647e+00 -9.985725315473006902e-02 -1.856804733000510209e-03 1.796837279583571052e-03 9.999974558225897814e-02
3.237459162778876465e+00 -9.984941575624178833e-02 -1.919744219430988491e-03 1.857744345974138376e-03 9.999974558225897814e-02
3.240602327014583839e+00 -9.984138617538558524e-02 -1.982683401133061504e-03 1.918651145141558661e-03 9.999974558225897814e-02
3.243745491250291657e+00 -9.983316563176507230e-02 -2.045622268109204955e-03 1.979557668319061395e-03 9.999974558225897814e-02
3.246888655485999475e+00 -9.982475533253433453e-02 -2.108560810361224079e-03 2.040463906739233783e-03 9.999974558225897814e-02
3.250031819721706849e+00 -9.981615647257421897e-02 -2.171499017890327152e-03 2.101369851634199426e-03 9.999974558225897814e-02
3.253174983957414668e+00 -9.980737023466552948e-02 -2.234436880697071061e-03 2.162275494235464147e-03 9.999974558225897814e-02
3.256318148193122042e+00 -9.979839778965894637e-02 -2.297374388781311862e-03 2.223180825774033302e-03 9.999974558225897814e-02
3.259461312428829860e+00 -9.978924029664204554e-02 -2.360311532142181368e-03 2.284085837480276035e-03 9.999974558225897814e-02
3.262604476664537678e+00 -9.977989890310318133e-02 -2.423248300778144387e-03 2.344990520583922679e-03 9.999974558225897814e-02
3.265747640900245052e+00 -9.977037474509264925e-02 -2.486184684686876430e-03 2.405894866314111594e-03 9.999974558225897814e-02
3.268890805135952871e+00 -9.976066894738079560e-02 -2.549120673865282356e-03 2.466798865899382225e-03 9.999974558225897814e-02
3.272033969371660245e+00 -9.975078262361342096e-02 -2.612056258309528034e-03 2.527702510567508137e-03 9.999974558225897814e-02
3.275177133607368063e+00 -9.974071687646447748e-02 -2.674991428014947530e-03 2.588605791545710386e-03 9.999974558225897814e-02
3.278320297843075881e+00 -9.973047279778601837e-02 -2.737926172976088215e-03 2.649508700060422463e-03 9.999974558225897814e-02
3.281463462078783255e+00 -9.972005146875560777e-02 -2.800860483186566781e-03 2.710411227337424737e-03 9.999974558225897814e-02
3.284606626314491074e+00 -9.970945396002106609e-02 -2.863794348639271334e-03 2.771313364601754679e-03 9.999974558225897814e-02
3.287749790550198892e+00 -9.969868133184282832e-02 -2.926727759326128511e-03 2.832215103077678243e-03 9.999974558225897814e-02
3.290892954785906266e+00 -9.968773463423373504e-02 -2.989660705238134271e-03 2.893116433988752751e-03 9.999974558225897814e-02
3.294036119021614084e+00 -9.967661490709649186e-02 -3.052593176365434990e-03 2.954017348557753161e-03 9.999975433418899218e-02
3.297179283257321458e+00 -9.966532318035871418e-02 -3.115525162697193023e-03 3.014917838006610489e-03 9.999928514234938948e-02
3.300322447493029276e+00 -9.965386047410576542e-02 -3.178456654221646551e-03 3.075817893556459515e-03 9.999857311014002936e-02
3.303465611728737095e+00 -9.964222779871116653e-02 -3.241387640925995090e-03 3.136717506427709468e-03 9.999761992396602461e-02
3.306608775964444469e+00 -9.963042615496502108e-02 -3.304318112796507476e-03 3.197616667839781653e-03 9.999642725138326027e-02
3.309751940200152287e+00 -9.961845653420008107e-02 -3.367248059818373548e-03 3.258515369011344941e-03 9.999499674139027128e-02
3.312895104435859661e+00 -9.960631991841575883e-02 -3.430177471975764426e-03 3.319413601160124509e-03 9.999333002471462450e-02
3.316038268671567479e+00 -9.959401728040011281e-02 -3.493106339251795655e-03 3.380311355502976008e-03 9.999142871409352762e-02
3.319181432907275298e+00 -9.958154958384972388e-02 -3.556034651628526329e-03 3.441208623255879052e-03 9.998929440454919215e-02
3.322324597142982672e+00 -9.956891778348761490e-02 -3.618962399086849378e-03 3.502105395633820992e-03 9.998692867365772952e-02
3.325467761378690490e+00 -9.955612282517918576e-02 -3.681889571606592609e-03 3.563001663850904471e-03 9.998433308181513268e-02
3.328610925614397864e+00 -9.954316564604627493e-02 -3.744816159166439781e-03 3.623897419120232933e-03 9.998150917249548630e-02
3.331754089850105682e+00 -9.953004717457936135e-02 -3.807742151743900242e-03 3.684792652653961359e-03 9.997845847250580453e-02
3.334897254085813501e+00 -9.951676833074780959e-02 -3.870667539315289854e-03 3.745687355663238592e-03 9.997518249223548426e-02
3.338040418321520875e+00 -9.950333002610847744e-02 -3.933592311855763947e-03 3.806581519358179580e-03 9.997168272590109539e-02
3.341183582557228693e+00 -9.948973316391244992e-02 -3.996516459339211069e-03 3.867475134947917850e-03 9.996796065178643886e-02
3.344326746792936511e+00 -9.947597863920999706e-02 -4.059439971738335387e-03 3.928368193640502729e-03 9.996401773247808042e-02
3.347469911028643885e+00 -9.946206733895407437e-02 -4.122362839024514870e-03 3.989260686642944441e-03 9.995985541509648520e-02
3.350613075264351703e+00 -9.944800014210182504e-02 -4.185285051167914917e-03 4.050152605161181155e-03 9.995547513152269747e-02
3.353756239500059078e+00 -9.943377791971470814e-02 -4.248206598137349577e-03 4.111043940400016528e-03 9.995087829862091267e-02
3.356899403735766896e+00 -9.941940153505690603e-02 -4.311127469900342263e-03 4.171934683563215118e-03 9.994606631845680267e-02
3.360042567971474714e+00 -9.940487184369219131e-02 -4.374047656423089327e-03 4.232824825853311566e-03 9.994104057851178891e-02
3.363185732207182088e+00 -9.939018969357932276e-02 -4.436967147670351636e-03 4.293714358471793606e-03 9.993580245189344347e-02
3.366328896442889906e+00 -9.937535592516580363e-02 -4.499885933605627178e-03 4.354603272618937267e-03 9.993035329754192120e-02
3.369472060678597281e+00 -9.936037137148021059e-02 -4.562804004190910805e-03 4.415491559493835497e-03 9.992469446043261705e-02
3.372615224914305099e+00 -9.934523685822317651e-02 -4.625721349386842547e-03 4.476379210294412908e-03 9.991882727177520129e-02
3.375758389150012917e+00 -9.932995320385677729e-02 -4.688637959152587922e-03 4.537266216217366796e-03 9.991275304920890776e-02
3.378901553385720291e+00 -9.931452121969269742e-02 -4.751553823445844871e-03 4.598152568458138516e-03 9.990647309699440815e-02
3.382044717621428109e+00 -9.929894170997885516e-02 -4.814468932222911411e-03 4.659038258210956851e-03 9.989998870620213356e-02
3.385187881857135928e+00 -9.928321547198480646e-02 -4.877383275438451453e-03 4.719923276668818064e-03 9.989330115489722384e-02
3.388331046092843302e+00 -9.926734329608578877e-02 -4.940296843045715106e-03 4.780807615023344517e-03 9.988641170832124327e-02
3.391474210328551120e+00 -9.925132596584548828e-02 -5.003209624996387758e-03 4.841691264464939061e-03 9.987932161907057960e-02
3.394617374564258494e+00 -9.923516425809746078e-02 -5.066121611240551048e-03 4.902574216182665340e-03 9.987203212727159551e-02
3.397760538799966312e+00 -9.921885894302549802e-02 -5.129032791726796485e-03 4.963456461364265139e-03 9.986454446075292146e-02
3.400903703035674130e+00 -9.920241078424250902e-02 -5.191943156402018152e-03 5.024337991196098537e-03 9.985685983521447318e-02
3.404046867271381505e+00 -9.918582053886838834e-02 -5.254852695211548880e-03 5.085218796863220231e-03 9.984897945439359657e-02
3.407190031507089323e+00 -9.916908895760669085e-02 -5.317761398099039687e-03 5.146098869549252906e-03 9.984090451022831214e-02
3.410333195742796697e+00 -9.915221678482009915e-02 -5.380669255006521358e-03 5.206978200436429734e-03 9.983263618301774223e-02
3.413476359978504515e+00 -9.913520475860472525e-02 -5.443576255874328119e-03 5.267856780705589166e-03 9.982417564157965162e-02
3.416619524214212333e+00 -9.911805361086335753e-02 -5.506482390641111516e-03 5.328734601536105550e-03 9.981552404340536533e-02
3.419762688449919708e+00 -9.910076406737770849e-02 -5.569387649243727652e-03 5.389611654105933361e-03 9.980668253481198016e-02
3.422905852685627526e+00 -9.908333684787931639e-02 -5.632292021617388116e-03 5.450487929591551692e-03 9.979765225109195337e-02
3.426049016921335344e+00 -9.906577266611966970e-02 -5.695195497695476963e-03 5.511363419167946039e-03 9.978843431666012398e-02
3.429192181157042718e+00 -9.904807222993919358e-02 -5.758098067409644395e-03 5.572238114008596158e-03 9.977902984519831930e-02
3.432335345392750536e+00 -9.903023624133509839e-02 -5.820999720689700938e-03 5.633112005285485606e-03 9.976943993979735248e-02
3.435478509628457910e+00 -9.901226539652852043e-02 -5.883900447463636524e-03 5.693985084169053169e-03 9.975966569309674403e-02
3.438621673864165729e+00 -9.899416038603028878e-02 -5.946800237657638710e-03 5.754857341828177250e-03 9.974970818742209810e-02
3.441764838099873547e+00 -9.897592189470615087e-02 -6.009699081195961703e-03 5.815728769430183673e-03 9.973956849492003618e-02
3.444908002335580921e+00 -9.895755060184072138e-02 -6.072596968001057333e-03 5.876599358140802316e-03 9.972924767769103527e-02
3.448051166571288739e+00 -9.893904718120064001e-02 -6.135493887993407648e-03 5.937469099124162777e-03 9.971874678791992075e-02
3.451194330806996113e+00 -9.892041230109689665e-02 -6.198389831091605587e-03 5.998337983542770084e-03 9.970806686800434693e-02
3.454337495042703932e+00 -9.890164662444599075e-02 -6.261284787212293389e-03 6.059206002557496022e-03 9.969720895068097388e-02
3.457480659278411750e+00 -9.888275080883056345e-02 -6.324178746270180812e-03 6.120073147327562656e-03 9.968617405914968754e-02
3.460623823514119124e+00 -9.886372550655887770e-02 -6.387071698177923702e-03 6.180939409010490285e-03 9.967496320719576586e-02
3.463766987749826942e+00 -9.884457136472361849e-02 -6.449963632846217668e-03 6.241804778762193723e-03 9.966357739930999105e-02
3.466910151985534760e+00 -9.882528902525970771e-02 -6.512854540183739965e-03 6.302669247736788875e-03 9.965201763080687447e-02
3.470053316221242135e+00 -9.880587912500149450e-02 -6.575744410097088787e-03 6.363532807086694221e-03 9.964028488794086924e-02
3.473196480456949953e+00 -9.878634229573894643e-02 -6.638633232490860452e-03 6.424395447962639484e-03 9.962838014802084807e-02
3.476339644692657327e+00 -9.876667916427316063e-02 -6.701520997267458590e-03 6.485257161513520788e-03 9.961630437952256889e-02
3.479482808928365145e+00 -9.874689035247105617e-02 -6.764407694327297972e-03 6.546117938886509072e-03 9.960405854219947508e-02
3.482625973164072963e+00 -9.872697647731931703e-02 -6.827293313568603278e-03 6.606977771227006725e-03 9.959164358719158061e-02
3.485769137399780337e+00 -9.870693815097758561e-02 -6.890177844887448999e-03 6.667836649678518350e-03 9.957906045713277310e-02
3.488912301635488156e+00 -9.868677598083083757e-02 -6.953061278177752498e-03 6.728694565382825100e-03 9.956631008625627111e-02
3.492055465871195530e+00 -9.866649056954118757e-02 -7.015943603331266203e-03 6.789551509479796465e-03 9.955339340049854102e-02
3.495198630106903348e+00 -9.864608251509879300e-02 -7.078824810237503880e-03 6.850407473107484810e-03 9.954031131760140982e-02
3.498341794342611166e+00 -9.862555241087221647e-02 -7.141704888783757116e-03 6.911262447402052519e-03 9.952706474721279006e-02
3.501484958578318540e+00 -9.860490084565799729e-02 -7.204583828855086643e-03 6.972116423497724293e-03 9.951365459098557298e-02
3.504628122814026359e+00 -9.858412840372958452e-02 -7.267461620334268561e-03 7.032969392526899031e-03 9.950008174267518934e-02
3.507771287049734177e+00 -9.856323566488557619e-02 -7.330338253101764852e-03 7.093821345619954685e-03 9.948634708823554662e-02
3.510914451285441551e+00 -9.854222320449729233e-02 -7.393213717035755465e-03 7.154672273905412182e-03 9.947245150591346730e-02
3.514057615521149369e+00 -9.852109159355576518e-02 -7.456088002012125314e-03 7.215522168509772363e-03 9.945839586634175333e-02
3.517200779756856743e+00 -9.849984139871804933e-02 -7.518961097904319421e-03 7.276371020557556753e-03 9.944418103263071018e-02
3.520343943992564562e+00 -9.847847318235286584e-02 -7.581832994583505986e-03 7.337218821171304951e-03 9.942980786045832464e-02
3.523487108228272380e+00 -9.845698750258570497e-02 -7.644703681918366481e-03 7.398065561471563363e-03 9.941527719815905495e-02
3.526630272463979754e+00 -9.843538491334324902e-02 -7.707573149775258717e-03 7.458911232576785448e-03 9.940058988681130248e-02
3.529773436699687572e+00 -9.841366596439733716e-02 -7.770441388018029492e-03 7.519755825603460092e-03 9.938574676032342625e-02
3.532916600935394946e+00 -9.839183120140812533e-02 -7.833308386508136892e-03 7.580599331665928593e-03 9.937074864551863340e-02
3.536059765171102764e+00 -9.836988116596689924e-02 -7.896174135104518446e-03 7.641441741876498286e-03 9.935559636221841240e-02
3.539202929406810583e+00 -9.834781639563813793e-02 -7.959038623663643175e-03 7.702283047345332388e-03 9.934029072332486998e-02
3.542346093642517957e+00 -9.832563742400113327e-02 -8.021901842039423983e-03 7.763123239180534131e-03 9.932483253490170805e-02
3.545489257878225775e+00 -9.830334478069102655e-02 -8.084763780083301793e-03 7.823962308488034006e-03 9.930922259625400705e-02
3.548632422113933149e+00 -9.828093899143930390e-02 -8.147624427644106770e-03 7.884800246371578489e-03 9.929346170000694083e-02
3.551775586349640967e+00 -9.825842057811370878e-02 -8.210483774568110363e-03 7.945637043932845395e-03 9.927755063218317300e-02
3.554918750585348786e+00 -9.823579005875779369e-02 -8.273341810698988871e-03 8.006472692271209696e-03 9.926149017227910154e-02
3.558061914821056160e+00 -9.821304794762969470e-02 -8.336198525877778348e-03 8.067307182483890102e-03 9.924528109334022907e-02
3.561205079056763978e+00 -9.819019475524068397e-02 -8.399053909942919699e-03 8.128140505665907428e-03 9.922892416203497878e-02
3.564348243292471796e+00 -9.816723098839304218e-02 -8.461907952730151131e-03 8.188972652910004799e-03 9.921242013872792753e-02
3.567491407528179170e+00 -9.814415715021745923e-02 -8.524760644072527233e-03 8.249803615306659788e-03 9.919576977755155400e-02
3.570634571763886989e+00 -9.812097374020999074e-02 -8.587611973800420712e-03 8.310633383944124319e-03 9.917897382647719584e-02
3.573777735999594363e+00 -9.809768125426861218e-02 -8.650461931741503310e-03 8.371461949908313646e-03 9.916203302738488268e-02
3.576920900235302181e+00 -9.807428018472909292e-02 -8.713310507720643458e-03 8.432289304282861858e-03 9.914494811613216996e-02
3.580064064471009999e+00 -9.805077102040068993e-02 -8.776157691559998211e-03 8.493115438149057700e-03 9.912771982262193193e-02
3.583207228706717373e+00 -9.802715424660103649e-02 -8.839003473078895293e-03 8.553940342585837631e-03 9.911034887086928036e-02
3.586350392942425191e+00 -9.800343034519100327e-02 -8.901847842093907684e-03 8.614764008669784090e-03 9.909283597906744234e-02
3.589493557178132566e+00 -9.797959979460880986e-02 -8.964690788418746073e-03 8.675586427475118559e-03 9.907518185965272228e-02
3.592636721413840384e+00 -9.795566306990374783e-02 -9.027532301864277936e-03 8.736407590073646048e-03 9.905738721936857560e-02
3.595779885649548202e+00 -9.793162064276959844e-02 -9.090372372238489374e-03 8.797227487534751630e-03 9.903945275932862780e-02
3.598923049885255576e+00 -9.790747298157757850e-02 -9.153210989346507662e-03 8.858046110925388295e-03 9.902137917507904119e-02
3.602066214120963394e+00 -9.788322055140873112e-02 -9.216048142990552680e-03 8.918863451310083887e-03 9.900316715665979928e-02
3.605209378356671213e+00 -9.785886381408620549e-02 -9.278883822969877931e-03 8.979679499750890803e-03 9.898481738866515833e-02
3.608352542592378587e+00 -9.783440322820687041e-02 -9.341718019080777480e-03 9.040494247307318335e-03 9.896633055030336357e-02
3.611495706828086405e+00 -9.780983924917256711e-02 -9.404550721116622380e-03 9.101307685036466241e-03 9.894770731545543541e-02
3.614638871063793779e+00 -9.778517232922120939e-02 -9.467381918867784352e-03 9.162119803992839137e-03 9.892894835273308152e-02
3.617782035299501597e+00 -9.776040291745714816e-02 -9.530211602121561182e-03 9.222930595228455777e-03 9.891005432553602594e-02
3.620925199535209416e+00 -9.773553145988145285e-02 -9.593039760662277343e-03 9.283740049792753649e-03 9.889102589210822802e-02
3.624068363770916790e+00 -9.771055839942160981e-02 -9.655866384271157357e-03 9.344548158732566417e-03 9.887186370559358783e-02
3.627211528006624608e+00 -9.768548417596110978e-02 -9.718691462726377836e-03 9.405354913092210667e-03 9.885256841409081896e-02
3.630354692242331982e+00 -9.766030922636834144e-02 -9.781514985803003298e-03 9.466160303913336710e-03 9.883314066070740533e-02
3.633497856478039800e+00 -9.763503398452538784e-02 -9.844336943272977494e-03 9.526964322234975427e-03 9.881358108361308623e-02
3.636641020713747618e+00 -9.760965888135639257e-02 -9.907157324905109530e-03 9.587766959093522653e-03 9.879389031609241145e-02
3.639784184949454993e+00 -9.758418434485564841e-02 -9.969976120465032232e-03 9.648568205522714894e-03 9.877406898659664425e-02
3.642927349185162811e+00 -9.755861080011503372e-02 -1.003279331971520909e-02 9.709368052553613709e-03 9.875411771879497036e-02
3.646070513420870629e+00 -9.753293866935168477e-02 -1.009560891241490128e-02 9.770166491214579696e-03 9.873403713162499928e-02
3.649213677656578003e+00 -9.750716837193483533e-02 -1.015842288832011567e-02 9.830963512531223913e-03 9.871382783934258554e-02
3.652356841892285821e+00 -9.748130032441247594e-02 -1.022123523718366025e-02 9.891759107526496356e-03 9.869349045157101152e-02
3.655500006127993196e+00 -9.745533494053784662e-02 -1.028404594875502454e-02 9.952553267220512478e-03 9.867302557334943491e-02
3.658643170363701014e+00 -9.742927263129538829e-02 -1.034685501278043672e-02 1.001334598263067983e-02 9.865243380518076699e-02
3.661786334599408832e+00 -9.740311380492658322e-02 -1.040966241900282037e-02 1.007413724477161654e-02 9.863171574307888489e-02
3.664929498835116206e+00 -9.737685886695530979e-02 -1.047246815716175103e-02 1.013492704465508015e-02 9.861087197861517772e-02
3.668072663070824024e+00 -9.735050822021311390e-02 -1.053527221699345449e-02 1.019571537329008216e-02 9.858990309896455140e-02
3.671215827306531398e+00 -9.732406226486385592e-02 -1.059807458823079293e-02 1.025650222168274575e-02 9.856880968695076739e-02
3.674358991542239217e+00 -9.729752139842844094e-02 -1.066087526060321457e-02 1.031728758083635782e-02 9.854759232109119860e-02
3.677502155777947035e+00 -9.727088601580903549e-02 -1.072367422383676931e-02 1.037807144175129266e-02 9.852625157564101621e-02
3.680645320013654409e+00 -9.724415650931293731e-02 -1.078647146765404456e-02 1.043885379542508658e-02 9.850478802063672434e-02
3.683788484249362227e+00 -9.721733326867643132e-02 -1.084926698177420684e-02 1.049963463285232684e-02 9.848320222193926443e-02
3.686931648485070045e+00 -9.719041668108811816e-02 -1.091206075591291333e-02 1.056041394502468117e-02 9.846149474127643964e-02
3.690074812720777420e+00 -9.716340713121204842e-02 -1.097485277978230318e-02 1.062119172293085091e-02 9.843966613628479800e-02
3.693217976956485238e+00 -9.713630500121070432e-02 -1.103764304309104091e-02 1.068196795755662308e-02 9.841771696055101604e-02
3.696361141192192612e+00 -9.710911067076746783e-02 -1.110043153554420188e-02 1.074274263988474372e-02 9.839564776365279652e-02
3.699504305427900430e+00 -9.708182451710908878e-02 -1.116321824684330700e-02 1.080351576089498035e-02 9.837345909119905862e-02
3.702647469663608248e+00 -9.705444691502773669e-02 -1.122600316668631582e-02 1.086428731156409942e-02 9.835115148486982262e-02
3.705790633899315623e+00 -9.702697823690285828e-02 -1.128878628476753972e-02 1.092505728286578999e-02 9.832872548245541466e-02
3.708933798135023441e+00 -9.699941885272270192e-02 -1.135156759077767669e-02 1.098582566577072615e-02 9.830618161789535236e-02
3.712076962370730815e+00 -9.697176913010580046e-02 -1.141434707440375923e-02 1.104659245124648033e-02 9.828352042131648092e-02
3.715220126606438633e+00 -9.694402943432191277e-02 -1.147712472532919428e-02 1.110735763025754406e-02 9.826074241907092888e-02
3.718363290842146451e+00 -9.691620012831300701e-02 -1.153990053323361749e-02 1.116812119376531763e-02 9.823784813377327285e-02
3.721506455077853825e+00 -9.688828157271384134e-02 -1.160267448779299035e-02 1.122888313272802155e-02 9.821483808433753571e-02
3.724649619313561644e+00 -9.686027412587229490e-02 -1.166544657867954991e-02 1.128964343810076251e-02 9.819171278601346309e-02
3.727792783549269462e+00 -9.683217814386964328e-02 -1.172821679556174633e-02 1.135040210083551777e-02 9.816847275042245302e-02
3.730935947784976836e+00 -9.680399398054038984e-02 -1.179098512810424285e-02 1.141115911188099116e-02 9.814511848559315244e-02
3.734079112020684654e+00 -9.677572198749205545e-02 -1.185375156596792622e-02 1.147191446218280217e-02 9.812165049599630429e-02
3.737222276256392028e+00 -9.674736251412456578e-02 -1.191651609880983384e-02 1.153266814268324482e-02 9.809806928257951142e-02
3.740365440492099847e+00 -9.671891590764966629e-02 -1.197927871628316071e-02 1.159342014432144553e-02 9.807437534280130653e-02
3.743508604727807665e+00 -9.669038251310983767e-02 -1.204203940803726114e-02 1.165417045803322955e-02 9.805056917066494460e-02
3.746651768963515039e+00 -9.666176267339722517e-02 -1.210479816371754641e-02 1.171491907475118513e-02 9.802665125675172342e-02
3.749794933199222857e+00 -9.663305672927217926e-02 -1.216755497296555591e-02 1.177566598540458372e-02 9.800262208825384624e-02
3.752938097434930231e+00 -9.660426501938185195e-02 -1.223030982541888252e-02 1.183641118091939733e-02 9.797848214900703456e-02
3.756081261670638050e+00 -9.657538788027825172e-02 -1.229306271071115356e-02 1.189715465221828118e-02 9.795423191952255804e-02
3.759224425906345868e+00 -9.654642564643632630e-02 -1.235581361847205330e-02 1.195789639022052687e-02 9.792987187701897300e-02
3.762367590142053242e+00 -9.651737865027182339e-02 -1.241856253832719637e-02 1.201863638584203461e-02 9.790540249545348628e-02
3.765510754377761060e+00 -9.648824722215885996e-02 -1.248130945989825435e-02 1.207937462999540169e-02 9.788082424555290262e-02
3.768653918613468434e+00 -9.645903169044743597e-02 -1.254405437280281706e-02 1.214011111358972994e-02 9.785613759484416974e-02
3.771797082849176252e+00 -9.642973238148057347e-02 -1.260679726665440113e-02 1.220084582753075755e-02 9.783134300768464575e-02
3.774940247084884071e+00 -9.640034961961149729e-02 -1.266953813106244837e-02 1.226157876272078277e-02 9.780644094529183930e-02
3.778083411320591445e+00 -9.637088372722041330e-02 -1.273227695563230837e-02 1.232230991005859276e-02 9.778143186577306634e-02
3.781226575556299263e+00 -9.634133502473123112e-02 -1.279501372996516215e-02 1.238303926043958329e-02 9.775631622415438537e-02
3.784369739792007081e+00 -9.631170383062810647e-02 -1.285774844365807253e-02 1.244376680475559743e-02 9.773109447240954650e-02
3.787512904027714455e+00 -9.628199046147174756e-02 -1.292048108630386265e-02 1.250449253389496890e-02 9.770576705948831597e-02
3.790656068263422274e+00 -9.625219523191549942e-02 -1.298321164749128079e-02 1.256521643874252900e-02 9.768033443134463423e-02
3.793799232499129648e+00 -9.622231845472145606e-02 -1.304594011680471760e-02 1.262593851017953031e-02 9.765479703096439923e-02
3.796942396734837466e+00 -9.619236044077625336e-02 -1.310866648382442816e-02 1.268665873908367096e-02 9.762915529839284734e-02
3.800085560970545284e+00 -9.616232149910655669e-02 -1.317139073812632552e-02 1.274737711632906341e-02 9.760340967076171215e-02
3.803228725206252658e+00 -9.613220193689477056e-02 -1.323411286928207788e-02 1.280809363278619800e-02 9.757756058231600860e-02
3.806371889441960477e+00 -9.610200205949416541e-02 -1.329683286685905651e-02 1.286880827932196728e-02 9.755160846444052569e-02
3.809515053677667851e+00 -9.607172217044410156e-02 -1.335955072042026986e-02 1.292952104679959829e-02 9.752555374568595836e-02
3.812658217913375669e+00 -9.604136257148501721e-02 -1.342226641952441041e-02 1.299023192607868041e-02 9.749939685179483118e-02
3.815801382149083487e+00 -9.601092356257324989e-02 -1.348497995372575572e-02 1.305094090801508719e-02 9.747313820572700571e-02
3.818944546384790861e+00 -9.598040544189576084e-02 -1.354769131257419108e-02 1.311164798346104061e-02 9.744677822768499365e-02
3.822087710620498680e+00 -9.594980850588454013e-02 -1.361040048561520770e-02 1.317235314326499658e-02 9.742031733513886738e-02
3.825230874856206498e+00 -9.591913304923103956e-02 -1.367310746238985068e-02 1.323305637827170041e-02 9.739375594285103188e-02
3.828374039091913872e+00 -9.588837936490049452e-02 -1.373581223243467743e-02 1.329375767932216082e-02 9.736709446290056635e-02
3.831517203327621690e+00 -9.585754774414580182e-02 -1.379851478528178188e-02 1.335445703725356321e-02 9.734033330470731604e-02
3.834660367563329064e+00 -9.582663847652153621e-02 -1.386121511045874076e-02 1.341515444289934599e-02 9.731347287505581756e-02
3.837803531799036882e+00 -9.579565184989778659e-02 -1.392391319748860316e-02 1.347584988708910858e-02 9.728651357811878009e-02
3.840946696034744701e+00 -9.576458815047365902e-02 -1.398660903588985240e-02 1.353654336064864447e-02 9.725945581548044172e-02
3.844089860270452075e+00 -9.573344766279093254e-02 -1.404930261517639035e-02 1.359723485439986654e-02 9.723229998615960656e-02
3.847233024506159893e+00 -9.570223066974724302e-02 -1.411199392485755488e-02 1.365792435916087129e-02 9.720504648663234881e-02
3.850376188741867267e+00 -9.567093745260943360e-02 -1.417468295443803650e-02 1.371861186574578617e-02 9.717769571085463354e-02
