Dv	E1	E2	E3	E4	E5	E6	E7	E8
9.931931931931932411e-02	-3.371660923139479637e-03	-5.518133006537696589e-05	9.999431214068428553e-02	9.999488754722042627e-02	-9.999488754722042627e-02	-9.999431214068428553e-02	5.518133006537696589e-05	3.371660923139479637e-03
9.952452452452452414e-02	-9.999389041114113696e-02	-3.248670181133455834e-03	7.049092269354702625e-05	9.999721067961998833e-02	-9.999721067961998833e-02	-7.049092269354702625e-05	3.248670181133455834e-03	9.999389041114113696e-02
9.972972972972972416e-02	-9.998987112741694605e-02	-3.125677468198502854e-03	1.961631323034103186e-04	1.000000000000000056e-01	-1.000000000000000056e-01	-1.961631323034103186e-04	3.125677468198502854e-03	9.998987112741694605e-02
9.993493493493493807e-02	-9.998486839031177353e-02	-3.002682859086539327e-03	3.218352218376402418e-04	1.000000000000000056e-01	-1.000000000000000056e-01	-3.218352218376402418e-04	3.002682859086539327e-03	9.998486839031177353e-02
1.001401401401401381e-01	-9.997889653066267812e-02	-2.879686428535293847e-03	4.475071143672012391e-04	1.000000000000000056e-01	-1.000000000000000056e-01	-4.475071143672012391e-04	2.879686428535293847e-03	9.997889653066267812e-02
1.003453453453453381e-01	-9.997196954403475555e-02	-2.756688251268658851e-03	5.731787329629411346e-04	1.000000000000000056e-01	-1.000000000000000056e-01	-5.731787329629411346e-04	2.756688251268658851e-03	9.997196954403475555e-02
1.005505505505505520e-01	-9.996410110154092810e-02	-2.633688401997259614e-03	6.988500006927626795e-04	1.000000000000000056e-01	-1.000000000000000056e-01	-6.988500006927626795e-04	2.633688401997259614e-03	9.996410110154092810e-02
1.007557557557557520e-01	-9.995530456023758725e-02	-2.510686955418451639e-03	8.245208406221270561e-04	1.000000000000000056e-01	-1.000000000000000056e-01	-8.245208406221270561e-04	2.510686955418451639e-03	9.995530456023758725e-02
1.009609609609609659e-01	-9.994559297307070711e-02	-2.387683986219241074e-03	9.501911758132687525e-04	1.000000000000000056e-01	-1.000000000000000056e-01	-9.501911758132687525e-04	2.387683986219241074e-03	9.994559297307070711e-02
1.011661661661661660e-01	-9.993497909844430149e-02	-2.264679569073437589e-03	1.075860929323010570e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-1.075860929323010570e-03	2.264679569073437589e-03	9.993497909844430149e-02
1.013713713713713660e-01	-9.992347540940023365e-02	-2.141673778644399145e-03	1.201530024204909911e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-1.201530024204909911e-03	2.141673778644399145e-03	9.992347540940023365e-02
1.015765765765765799e-01	-9.991109410242804412e-02	-2.018666689585155594e-03	1.327198383506451342e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-1.327198383506451342e-03	2.018666689585155594e-03	9.991109410242804412e-02
1.017817817817817799e-01	-9.989784710593091477e-02	-1.895658376539043804e-03	1.452865930269438104e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-1.452865930269438104e-03	1.895658376539043804e-03	9.989784710593091477e-02
1.019869869869869800e-01	-9.988374608837377600e-02	-1.772648914139942928e-03	1.578532587529582606e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-1.578532587529582606e-03	1.772648914139942928e-03	9.988374608837377600e-02
1.021921921921921939e-01	-9.986880246609500245e-02	-1.649638377013151530e-03	1.704198278313898271e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-1.704198278313898271e-03	1.649638377013151530e-03	9.986880246609500245e-02
1.023973973973973939e-01	-9.985302741083794398e-02	-1.526626839775155342e-03	1.829862925643044010e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-1.829862925643044010e-03	1.526626839775155342e-03	9.985302741083794398e-02
1.026026026026026078e-01	-9.983643185699146716e-02	-1.403614377036658048e-03	1.955526452528471692e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-1.955526452528471692e-03	1.403614377036658048e-03	9.983643185699146716e-02
1.028078078078078078e-01	-9.981902650854823644e-02	-1.280601063399617288e-03	2.081188781972901237e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-2.081188781972901237e-03	1.280601063399617288e-03	9.981902650854823644e-02
1.030130130130130078e-01	-9.980082184582821092e-02	-1.157586973460184802e-03	2.206849836969778950e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-2.206849836969778950e-03	1.157586973460184802e-03	9.980082184582821092e-02
1.032182182182182217e-01	-9.978182813190679401e-02	-1.034572181808651129e-03	2.332509540500754801e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-2.332509540500754801e-03	1.034572181808651129e-03	9.978182813190679401e-02
1.034234234234234218e-01	-9.976205541887676886e-02	-9.115567630299871741e-04	2.458167815538023649e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-2.458167815538023649e-03	9.115567630299871741e-04	9.976205541887676886e-02
1.036286286286286218e-01	-9.974151355379778927e-02	-7.885407917044766173e-04	2.583824585041358431e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-2.583824585041358431e-03	7.885407917044766173e-04	9.974151355379778927e-02
1.038338338338338357e-01	-9.972021218451324054e-02	-6.655243424074798854e-04	2.709479771958939794e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-2.709479771958939794e-03	6.655243424074798854e-04	9.972021218451324054e-02
1.040390390390390357e-01	-9.969816076519404102e-02	-5.425074897125969865e-04	2.835133299226142226e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-2.835133299226142226e-03	5.425074897125969865e-04	9.969816076519404102e-02
1.042442442442442496e-01	-9.967536856172140580e-02	-4.194903081886339658e-04	2.960785089763788916e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-2.960785089763788916e-03	4.194903081886339658e-04	9.967536856172140580e-02
1.044494494494494496e-01	-9.965184465688327331e-02	-2.964728724023647484e-04	3.086435066479885185e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-3.086435066479885185e-03	2.964728724023647484e-04	9.965184465688327331e-02
1.046546546546546497e-01	-9.962759795533804308e-02	-1.734552569188288615e-04	3.212083152267007722e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-3.212083152267007722e-03	1.734552569188288615e-04	9.962759795533804308e-02
1.048598598598598636e-01	-9.960263718848010039e-02	-5.043753630169498013e-05	3.337729270002996306e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-3.337729270002996306e-03	5.043753630169498013e-05	9.960263718848010039e-02
1.050650650650650636e-01	-9.957697091908640497e-02	7.258021488622011855e-05	3.463373342549665342e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-3.463373342549665342e-03	-7.258021488622011855e-05	9.957697091908640497e-02
1.052702702702702636e-01	-9.955060754580334625e-02	1.955979220822324995e-04	3.589015292751281203e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-3.589015292751281203e-03	-1.955979220822324995e-04	9.955060754580334625e-02
1.054754754754754775e-01	-9.952355530752736434e-02	3.186155107242046383e-04	3.714655043436046727e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-3.714655043436046727e-03	-3.186155107242046383e-04	9.952355530752736434e-02
1.056806806806806776e-01	-9.949582228757676561e-02	4.416329062470952327e-04	3.840292517413726806e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-3.840292517413726806e-03	-4.416329062470952327e-04	9.949582228757676561e-02
1.058858858858858776e-01	-9.946741641776717102e-02	5.646500340862596222e-04	3.965927637476469349e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-3.965927637476469349e-03	-5.646500340862596222e-04	9.946741641776717102e-02
1.060910910910910915e-01	-9.943834548233250470e-02	6.876668196743769557e-04	4.091560326395542700e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-4.091560326395542700e-03	-6.876668196743769557e-04	9.943834548233250470e-02
1.062962962962962915e-01	-9.940861712173337805e-02	8.106831884415962881e-04	4.217190506924347985e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-4.217190506924347985e-03	-8.106831884415962881e-04	9.940861712173337805e-02
1.065015015015015054e-01	-9.937823883630611532e-02	9.336990658147965036e-04	4.342818101795111428e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-4.342818101795111428e-03	-9.336990658147965036e-04	9.937823883630611532e-02
1.067067067067067054e-01	-9.934721798984012808e-02	1.056714377217154478e-03	4.468443033719074302e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-4.468443033719074302e-03	-1.056714377217154478e-03	9.934721798984012808e-02
1.069119119119119055e-01	-9.931556181300285613e-02	1.179729048068336224e-03	4.594065225386492930e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-4.594065225386492930e-03	-1.179729048068336224e-03	9.931556181300285613e-02
1.071171171171171194e-01	-9.928327740667024226e-02	1.302743003781356391e-03	4.719684599463831037e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-4.719684599463831037e-03	-1.302743003781356391e-03	9.928327740667024226e-02
1.073223223223223194e-01	-9.925037174514884930e-02	1.425756169765456062e-03	4.845301078596433823e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-4.845301078596433823e-03	-1.425756169765456062e-03	9.925037174514884930e-02
1.075275275275275194e-01	-9.921685167929805704e-02	1.548768471423472154e-03	4.970914585405283165e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-4.970914585405283165e-03	-1.548768471423472154e-03	9.921685167929805704e-02
1.077327327327327333e-01	-9.918272393955078481e-02	1.671779834151583283e-03	5.096525042487160678e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-5.096525042487160678e-03	-1.671779834151583283e-03	9.918272393955078481e-02
1.079379379379379333e-01	-9.914799513884176019e-02	1.794790183338832714e-03	5.222132372414966042e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-5.222132372414966042e-03	-1.794790183338832714e-03	9.914799513884176019e-02
1.081431431431431472e-01	-9.911267177544522133e-02	1.917799444366740649e-03	5.347736497734376787e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-5.347736497734376787e-03	-1.917799444366740649e-03	9.911267177544522133e-02
1.083483483483483473e-01	-9.907676023572951907e-02	2.040807542608448575e-03	5.473337340966825948e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-5.473337340966825948e-03	-2.040807542608448575e-03	9.907676023572951907e-02
1.085535535535535473e-01	-9.904026679680079381e-02	2.163814403428930468e-03	5.598934824606359613e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-5.598934824606359613e-03	-2.163814403428930468e-03	9.904026679680079381e-02
1.087587587587587612e-01	-9.900319762913474542e-02	2.286819952182269928e-03	5.724528871119524166e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-5.724528871119524166e-03	-2.286819952182269928e-03	9.900319762913474542e-02
1.089639639639639612e-01	-9.896555879903570774e-02	2.409824114214137794e-03	5.850119402945768744e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-5.850119402945768744e-03	-2.409824114214137794e-03	9.896555879903570774e-02
1.091691691691691612e-01	-9.892735627109899843e-02	2.532826814858045363e-03	5.975706342494320998e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-5.975706342494320998e-03	-2.532826814858045363e-03	9.892735627109899843e-02
1.093743743743743752e-01	-9.888859591054516285e-02	2.655827979441126221e-03	6.101289612146908875e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-6.101289612146908875e-03	-2.655827979441126221e-03	9.888859591054516285e-02
1.095795795795795752e-01	-9.884928348554955502e-02	2.778827533271713453e-03	6.226869134254475052e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-6.226869134254475052e-03	-2.778827533271713453e-03	9.884928348554955502e-02
1.097847847847847891e-01	-9.880942466942907454e-02	2.901825401650778846e-03	6.352444831137666129e-03	1.000000000000000056e-01	-1.000000000000000056e-01	-6.352444831137666129e-03	-2.901825401650778846e-03	9.880942466942907454e-02
1.099899899899899891e-01	-9.999988371765095030e-02	-9.876902504280682393e-02	3.024821509865878704e-03	6.478016625086526446e-03	-6.478016625086526446e-03	-3.024821509865878704e-03	9.876902504280682393e-02	9.999988371765095030e-02
1.101951951951951891e-01	-9.999895002148229128e-02	-9.872809009572998395e-02	3.147815783189827216e-03	6.603584438357856974e-03	-6.603584438357856974e-03	-3.147815783189827216e-03	9.872809009572998395e-02	9.999895002148229128e-02
1.104004004004004030e-01	-9.999709204963105891e-02	-9.868662522967568129e-02	3.270808146882880473e-03	6.729148193177690758e-03	-6.729148193177690758e-03	-3.270808146882880473e-03	9.868662522967568129e-02	9.999709204963105891e-02
1.106056056056056031e-01	-9.999432225283730324e-02	-9.864463575955795260e-02	3.393798526190448805e-03	6.854707811738013426e-03	-6.854707811738013426e-03	-3.393798526190448805e-03	9.864463575955795260e-02	9.999432225283730324e-02
1.108108108108108031e-01	-9.999065281301465491e-02	-9.860212691561848208e-02	3.516786846342863457e-03	6.980263216197485701e-03	-6.980263216197485701e-03	-3.516786846342863457e-03	9.860212691561848208e-02	9.999065281301465491e-02
1.110160160160160170e-01	-9.998609565126335974e-02	-9.855910384529587009e-02	3.639773032554907348e-03	7.105814328680845789e-03	-7.105814328680845789e-03	-3.639773032554907348e-03	9.855910384529587009e-02	9.998609565126335974e-02
1.112212212212212170e-01	-9.998066243558216548e-02	-9.851557161508933680e-02	3.762757010025043550e-03	7.231361071276392292e-03	-7.231361071276392292e-03	-3.762757010025043550e-03	9.851557161508933680e-02	9.998066243558216548e-02
1.114264264264264309e-01	-9.997436458828684591e-02	-9.847153521224197292e-02	3.885738703935260469e-03	7.356903366038329561e-03	-7.356903366038329561e-03	-3.885738703935260469e-03	9.847153521224197292e-02	9.997436458828684591e-02
1.116316316316316309e-01	-9.996721329315032267e-02	-9.842699954653728878e-02	4.008718039450607368e-03	7.482441134983867231e-03	-7.482441134983867231e-03	-4.008718039450607368e-03	9.842699954653728878e-02	9.996721329315032267e-02
1.118368368368368310e-01	-9.995921950229108566e-02	-9.838196945187793752e-02	4.131694941716772262e-03	7.607974300093367677e-03	-7.607974300093367677e-03	-4.131694941716772262e-03	9.838196945187793752e-02	9.995921950229108566e-02
1.120420420420420449e-01	-9.995039394278709688e-02	-9.833644968800575592e-02	4.254669335862568645e-03	7.733502783310303511e-03	-7.733502783310303511e-03	-4.254669335862568645e-03	9.833644968800575592e-02	9.995039394278709688e-02
1.122472472472472449e-01	-9.994074712307600417e-02	-9.829044494200533943e-02	4.377641146996645583e-03	7.859026506538300746e-03	-7.859026506538300746e-03	-4.377641146996645583e-03	9.829044494200533943e-02	9.994074712307600417e-02
1.124524524524524449e-01	-9.993028933909386957e-02	-9.824395982985978382e-02	4.500610300210705628e-03	7.984545391670384504e-03	-7.984545391670384504e-03	-4.500610300210705628e-03	9.824395982985978382e-02	9.993028933909386957e-02
1.126576576576576588e-01	-9.991903068022818524e-02	-9.819699889796072723e-02	4.623576720572198165e-03	8.110059360452727753e-03	-8.110059360452727753e-03	-4.623576720572198165e-03	9.819699889796072723e-02	9.991903068022818524e-02
1.128628628628628588e-01	-9.990698103502794469e-02	-9.814956662452201108e-02	4.746540333130547934e-03	8.235568334751286121e-03	-8.235568334751286121e-03	-4.746540333130547934e-03	9.814956662452201108e-02	9.990698103502794469e-02
1.130680680680680728e-01	-9.989415009672930612e-02	-9.810166742105744242e-02	4.869501062913866862e-03	8.361072236285250689e-03	-8.361072236285250689e-03	-4.869501062913866862e-03	9.810166742105744242e-02	9.989415009672930612e-02
1.132732732732732728e-01	-9.988054736859014460e-02	-9.805330563370436014e-02	4.992458834926924438e-03	8.486570986757566853e-03	-8.486570986757566853e-03	-4.992458834926924438e-03	9.805330563370436014e-02	9.988054736859014460e-02
1.134784784784784728e-01	-9.986618216902884426e-02	-9.800448554455901129e-02	5.115413574153405453e-03	8.612064507830431356e-03	-8.612064507830431356e-03	-5.115413574153405453e-03	9.800448554455901129e-02	9.986618216902884426e-02
1.136836836836836867e-01	-9.985106363658653728e-02	-9.795521137304898096e-02	5.238365205553545574e-03	8.737552721122601729e-03	-8.737552721122601729e-03	-5.238365205553545574e-03	9.795521137304898096e-02	9.985106363658653728e-02
1.138888888888888867e-01	-9.983520073473961531e-02	-9.790548727713230259e-02	5.361313654064052414e-03	8.863035548209533335e-03	-8.863035548209533335e-03	-5.361313654064052414e-03	9.790548727713230259e-02	9.983520073473961531e-02
1.140940940940940868e-01	-9.981860225651784102e-02	-9.785531735457848879e-02	5.484258844597343988e-03	8.988512910623086202e-03	-8.988512910623086202e-03	-5.484258844597343988e-03	9.785531735457848879e-02	9.981860225651784102e-02
1.142992992992993007e-01	-9.980127682898766450e-02	-9.780470564415053025e-02	5.607200702041195695e-03	9.113984729849209168e-03	-9.113984729849209168e-03	-5.607200702041195695e-03	9.780470564415053025e-02	9.980127682898766450e-02
1.145045045045045007e-01	-9.978323291759644276e-02	-9.775365612681122252e-02	5.730139151258063779e-03	9.239450927329537558e-03	-9.239450927329537558e-03	-5.730139151258063779e-03	9.775365612681122252e-02	9.978323291759644276e-02
1.147097097097097146e-01	-9.976447883031595854e-02	-9.770217272684328380e-02	5.853074117085024612e-03	9.364911424459049574e-03	-9.364911424459049574e-03	-5.853074117085024612e-03	9.770217272684328380e-02	9.976447883031595854e-02
1.149149149149149146e-01	-9.974502272173828288e-02	-9.765025931297829920e-02	5.976005524331336541e-03	9.490366142586808759e-03	-9.490366142586808759e-03	-5.976005524331336541e-03	9.765025931297829920e-02	9.974502272173828288e-02
1.151201201201201146e-01	-9.972487259696155570e-02	-9.759791969949851986e-02	6.098933297780531962e-03	9.615815003012975065e-03	-9.615815003012975065e-03	-6.098933297780531962e-03	9.759791969949851986e-02	9.972487259696155570e-02
1.153253253253253285e-01	-9.970403631538372891e-02	-9.754515764724264182e-02	6.221857362188150907e-03	9.741257926991193569e-03	-9.741257926991193569e-03	-6.221857362188150907e-03	9.754515764724264182e-02	9.970403631538372891e-02
1.155305305305305286e-01	-9.968252159436812032e-02	-9.749197686474385394e-02	6.344777642281459150e-03	9.866694835725671464e-03	-9.866694835725671464e-03	-6.344777642281459150e-03	9.749197686474385394e-02	9.968252159436812032e-02
1.157357357357357286e-01	-9.966033601279145060e-02	-9.743838100914364864e-02	6.467694062758930391e-03	9.992125650371275203e-03	-9.992125650371275203e-03	-6.467694062758930391e-03	9.743838100914364864e-02	9.966033601279145060e-02
1.159409409409409425e-01	-9.963748701447897038e-02	-9.738437368722396847e-02	6.590606548289807375e-03	1.011755029203351489e-02	-1.011755029203351489e-02	-6.590606548289807375e-03	9.738437368722396847e-02	9.963748701447897038e-02
1.161461461461461425e-01	-9.961398191153107706e-02	-9.732995845635940280e-02	6.713515023513755807e-03	1.024296868176563860e-02	-1.024296868176563860e-02	-6.713515023513755807e-03	9.732995845635940280e-02	9.961398191153107706e-02
1.163513513513513564e-01	-9.958982788754525139e-02	-9.727513882545528456e-02	6.836419413038761009e-03	1.036838074057119113e-02	-1.036838074057119113e-02	-6.836419413038761009e-03	9.727513882545528456e-02	9.958982788754525139e-02
1.165565565565565564e-01	-9.956503200072852611e-02	-9.721991825586295821e-02	6.959319641442908606e-03	1.049378638940071974e-02	-1.049378638940071974e-02	-6.959319641442908606e-03	9.721991825586295821e-02	9.956503200072852611e-02
1.167617617617617565e-01	-9.953960118696396353e-02	-9.716430016227312061e-02	7.082215633314004749e-03	1.061918554915237782e-02	-1.061918554915237782e-02	-7.082215633314004749e-03	9.716430016227312061e-02	9.953960118696396353e-02
1.169669669669669704e-01	-9.951354226267540570e-02	-9.710828791358762369e-02	7.205107313040561012e-03	1.074457814067135593e-02	-1.074457814067135593e-02	-7.205107313040561012e-03	9.710828791358762369e-02	9.951354226267540570e-02
1.171721721721721704e-01	-9.948686192772643322e-02	-9.705188483377080733e-02	7.327994605228669266e-03	1.086996408474750347e-02	-1.086996408474750347e-02	-7.327994605228669266e-03	9.705188483377080733e-02	9.948686192772643322e-02
1.173773773773773704e-01	-9.945956676815616293e-02	-9.699509420268022375e-02	7.450877434284131073e-03	1.099534330208415227e-02	-1.099534330208415227e-02	-7.450877434284131073e-03	9.699509420268022375e-02	9.945956676815616293e-02
1.175825825825825843e-01	-9.943166325884235379e-02	-9.693791925687830768e-02	7.573755724620922017e-03	1.112071571346103828e-02	-1.112071571346103828e-02	-7.573755724620922017e-03	9.693791925687830768e-02	9.943166325884235379e-02
1.177877877877877844e-01	-9.940315776613727061e-02	-9.688036319042450661e-02	7.696629400617167882e-03	1.124608123940329385e-02	-1.124608123940329385e-02	-7.696629400617167882e-03	9.688036319042450661e-02	9.940315776613727061e-02
1.179929929929929983e-01	-9.937405655032133245e-02	-9.682242915564931440e-02	7.819498386617048519e-03	1.137143980051214844e-02	-1.137143980051214844e-02	-7.819498386617048519e-03	9.682242915564931440e-02	9.937405655032133245e-02
1.181981981981981983e-01	-9.934436576810322383e-02	-9.676412026391020826e-02	7.942362606928585200e-03	1.149679131729722074e-02	-1.149679131729722074e-02	-7.942362606928585200e-03	9.676412026391020826e-02	9.934436576810322383e-02
1.184034034034033983e-01	-9.931409147494332790e-02	-9.670543958633001647e-02	8.065221985823507050e-03	1.162213571021103106e-02	-1.162213571021103106e-02	-8.065221985823507050e-03	9.670543958633001647e-02	9.931409147494332790e-02
1.186086086086086122e-01	-9.928323962740824571e-02	-9.664639015451981230e-02	8.188076447536463479e-03	1.174747289964679642e-02	-1.174747289964679642e-02	-8.188076447536463479e-03	9.664639015451981230e-02	9.928323962740824571e-02
1.188138138138138122e-01	-9.925181608535194044e-02	-9.658697496126890381e-02	8.310925916264724073e-03	1.187280280593888682e-02	-1.187280280593888682e-02	-8.310925916264724073e-03	9.658697496126890381e-02	9.925181608535194044e-02
1.190190190190190123e-01	-9.921982661413820959e-02	-9.652719696128526927e-02	8.433770316167292155e-03	1.199812534936024050e-02	-1.199812534936024050e-02	-8.433770316167292155e-03	9.652719696128526927e-02	9.921982661413820959e-02
1.192242242242242262e-01	-9.918727688669250198e-02	-9.646705907179245476e-02	8.556609571365170197e-03	1.212344045012422704e-02	-1.212344045012422704e-02	-8.556609571365170197e-03	9.646705907179245476e-02	9.918727688669250198e-02
1.194294294294294262e-01	-9.915417248559248165e-02	-9.640656417323502370e-02	8.679443605938577319e-03	1.224874802838210770e-02	-1.224874802838210770e-02	-8.679443605938577319e-03	9.640656417323502370e-02	9.915417248559248165e-02
1.196346346346346262e-01	-9.912051890505815810e-02	-9.634571510992336052e-02	8.802272343929239129e-03	1.237404800422292617e-02	-1.237404800422292617e-02	-8.802272343929239129e-03	9.634571510992336052e-02	9.912051890505815810e-02
1.198398398398398401e-01	-9.908632155286387078e-02	-9.628451469065210655e-02	8.925095709337978189e-03	1.249934029767334198e-02	-1.249934029767334198e-02	-8.925095709337978189e-03	9.628451469065210655e-02	9.908632155286387078e-02
1.200450450450450401e-01	-9.905158575223824147e-02	-9.622296568930144289e-02	9.047913626124367073e-03	1.262462482869525227e-02	-1.262462482869525227e-02	-9.047913626124367073e-03	9.622296568930144289e-02	9.905158575223824147e-02
1.202502502502502540e-01	-9.901631674368327474e-02	-9.616107084547692585e-02	9.170726018206506319e-03	1.274990151722123558e-02	-1.274990151722123558e-02	-9.170726018206506319e-03	9.616107084547692585e-02	9.901631674368327474e-02
1.204554554554554541e-01	-9.898051968676120638e-02	-9.609883286505763178e-02	9.293532809460118907e-03	1.287517028298290102e-02	-1.287517028298290102e-02	-9.293532809460118907e-03	9.609883286505763178e-02	9.898051968676120638e-02
1.206606606606606541e-01	-9.894419966181128290e-02	-9.603625442079376240e-02	9.416333923718656074e-03	1.300043104584949066e-02	-1.300043104584949066e-02	-9.416333923718656074e-03	9.603625442079376240e-02	9.894419966181128290e-02
1.208658658658658680e-01	-9.890736167165896375e-02	-9.597333815286412939e-02	9.539129284770728190e-03	1.312568372548874457e-02	-1.312568372548874457e-02	-9.539129284770728190e-03	9.597333815286412939e-02	9.890736167165896375e-02
1.210710710710710680e-01	-9.887001064320172228e-02	-9.591008666942731076e-02	9.661918816362243673e-03	1.325092824153428252e-02	-1.325092824153428252e-02	-9.661918816362243673e-03	9.591008666942731076e-02	9.887001064320172228e-02
1.212762762762762681e-01	-9.883215142907396389e-02	-9.584650254716045592e-02	9.784702442194027211e-03	1.337616451355272233e-02	-1.337616451355272233e-02	-9.784702442194027211e-03	9.584650254716045592e-02	9.883215142907396389e-02
1.214814814814814820e-01	-9.879378880915073990e-02	-9.578258833178082687e-02	9.907480085921589047e-03	1.350139246104188617e-02	-1.350139246104188617e-02	-9.907480085921589047e-03	9.578258833178082687e-02	9.879378880915073990e-02
1.216866866866866820e-01	-9.875492749204035914e-02	-9.571834653859190301e-02	1.003025167115454037e-02	1.362661200343101564e-02	-1.362661200343101564e-02	-1.003025167115454037e-02	9.571834653859190301e-02	9.875492749204035914e-02
1.218918918918918959e-01	-9.871557211660603182e-02	-9.565377965292834461e-02	1.015301712145615098e-02	1.375182306007812286e-02	-1.375182306007812286e-02	-1.015301712145615098e-02	9.565377965292834461e-02	9.871557211660603182e-02
1.220970970970970959e-01	-9.867572725337578343e-02	-9.558889013070702434e-02	1.027577636034310814e-02	1.387702555027190733e-02	-1.387702555027190733e-02	-1.027577636034310814e-02	9.558889013070702434e-02	9.867572725337578343e-02
1.223023023023022959e-01	-9.863539740589488680e-02	-9.552368039889920504e-02	1.039852931128313132e-02	1.400221939322923194e-02	-1.400221939322923194e-02	-1.039852931128313132e-02	9.552368039889920504e-02	9.863539740589488680e-02
1.225075075075075098e-01	-9.859458701215809140e-02	-9.545815285597390731e-02	1.052127589769687004e-02	1.412740450809490435e-02	-1.412740450809490435e-02	-1.052127589769687004e-02	9.545815285597390731e-02	9.859458701215809140e-02
1.227127127127127099e-01	-9.855330044586804727e-02	-9.539230987239849524e-02	1.064401604295586549e-02	1.425258081394160936e-02	-1.425258081394160936e-02	-1.064401604295586549e-02	9.539230987239849524e-02	9.855330044586804727e-02
1.229179179179179099e-01	-9.851154201777648223e-02	-9.532615379107479969e-02	1.076674967038196776e-02	1.437774822976739010e-02	-1.437774822976739010e-02	-1.076674967038196776e-02	9.532615379107479969e-02	9.851154201777648223e-02
1.231231231231231238e-01	-9.846931597686731097e-02	-9.525968692777997404e-02	1.088947670324703736e-02	1.450290667449723007e-02	-1.450290667449723007e-02	-1.088947670324703736e-02	9.525968692777997404e-02	9.846931597686731097e-02
1.233283283283283238e-01	-9.842662651166547705e-02	-9.519291157164110062e-02	1.101219706477218202e-02	1.462805606698071650e-02	-1.462805606698071650e-02	-1.101219706477218202e-02	9.519291157164110062e-02	9.842662651166547705e-02
1.235335335335335377e-01	-9.838347775136996320e-02	-9.512582998548818614e-02	1.113491067812780871e-02	1.475319632599242196e-02	-1.475319632599242196e-02	-1.113491067812780871e-02	9.512582998548818614e-02	9.838347775136996320e-02
1.237387387387387377e-01	-9.833987376703445804e-02	-9.505844440633162695e-02	1.125761746643105798e-02	1.487832737022939771e-02	-1.487832737022939771e-02	-1.125761746643105798e-02	9.505844440633162695e-02	9.833987376703445804e-02
1.239439439439439378e-01	-9.829581857270941470e-02	-9.499075704576973034e-02	1.138031735274773817e-02	1.500344911831296216e-02	-1.500344911831296216e-02	-1.138031735274773817e-02	9.499075704576973034e-02	9.829581857270941470e-02
1.241491491491491517e-01	-9.825131612655496616e-02	-9.492277009036134694e-02	1.150301026009029753e-02	1.512856148878609711e-02	-1.512856148878609711e-02	-1.150301026009029753e-02	9.492277009036134694e-02	9.825131612655496616e-02
1.243543543543543517e-01	-9.820637033185175557e-02	-9.485448570203730556e-02	1.162569611141721880e-02	1.525366440011323432e-02	-1.525366440011323432e-02	-1.162569611141721880e-02	9.485448570203730556e-02	9.820637033185175557e-02
1.245595595595595517e-01	-9.816098503815795517e-02	-9.478590601848259356e-02	1.174837482963261674e-02	1.537875777068021046e-02	-1.537875777068021046e-02	-1.174837482963261674e-02	9.478590601848259356e-02	9.816098503815795517e-02
