# phi  e_band1  e_band2  e_band3  e_band4
3.353756239500059078e+00 -9.995087829862092654e-02 -4.111043940400025201e-03 4.248206598137345240e-03 9.943377791971470814e-02
3.356899403735766896e+00 -9.994606631845680267e-02 -4.171934683563214251e-03 4.311127469900346600e-03 9.941940153505690603e-02
3.360042567971474714e+00 -9.994104057851178891e-02 -4.232824825853324577e-03 4.374047656423083255e-03 9.940487184369219131e-02
3.363185732207182088e+00 -9.993580245189344347e-02 -4.293714358471806616e-03 4.436967147670356840e-03 9.939018969357933664e-02
3.366328896442889906e+00 -9.993035329754192120e-02 -4.354603272618954614e-03 4.499885933605629780e-03 9.937535592516580363e-02
3.369472060678597281e+00 -9.992469446043261705e-02 -4.415491559493840701e-03 4.562804004190903866e-03 9.936037137148021059e-02
3.372615224914305099e+00 -9.991882727177520129e-02 -4.476379210294418112e-03 4.625721349386839945e-03 9.934523685822317651e-02
3.375758389150012917e+00 -9.991275304920890776e-02 -4.537266216217355520e-03 4.688637959152583586e-03 9.932995320385679117e-02
3.378901553385720291e+00 -9.990647309699440815e-02 -4.598152568458138516e-03 4.751553823445852677e-03 9.931452121969271130e-02
3.382044717621428109e+00 -9.989998870620213356e-02 -4.659038258210968127e-03 4.814468932222903605e-03 9.929894170997885516e-02
3.385187881857135928e+00 -9.989330115489722384e-02 -4.719923276668824136e-03 4.877383275438443647e-03 9.928321547198480646e-02
3.388331046092843302e+00 -9.988641170832124327e-02 -4.780807615023351456e-03 4.940296843045701228e-03 9.926734329608578877e-02
3.391474210328551120e+00 -9.987932161907057960e-02 -4.841691264464941663e-03 5.003209624996397299e-03 9.925132596584547440e-02
3.394617374564258494e+00 -9.987203212727159551e-02 -4.902574216182670544e-03 5.066121611240557120e-03 9.923516425809746078e-02
3.397760538799966312e+00 -9.986454446075293534e-02 -4.963456461364266874e-03 5.129032791726792148e-03 9.921885894302549802e-02
3.400903703035674130e+00 -9.985685983521447318e-02 -5.024337991196108945e-03 5.191943156402005141e-03 9.920241078424249515e-02
3.404046867271381505e+00 -9.984897945439359657e-02 -5.085218796863229772e-03 5.254852695211545410e-03 9.918582053886838834e-02
3.407190031507089323e+00 -9.984090451022831214e-02 -5.146098869549262447e-03 5.317761398099033615e-03 9.916908895760670473e-02
3.410333195742796697e+00 -9.983263618301775610e-02 -5.206978200436439275e-03 5.380669255006510950e-03 9.915221678482009915e-02
3.413476359978504515e+00 -9.982417564157965162e-02 -5.267856780705599574e-03 5.443576255874332456e-03 9.913520475860471137e-02
3.416619524214212333e+00 -9.981552404340536533e-02 -5.328734601536114224e-03 5.506482390641096770e-03 9.911805361086335753e-02
3.419762688449919708e+00 -9.980668253481198016e-02 -5.389611654105942902e-03 5.569387649243720713e-03 9.910076406737769461e-02
3.422905852685627526e+00 -9.979765225109195337e-02 -5.450487929591556896e-03 5.632292021617381177e-03 9.908333684787931639e-02
3.426049016921335344e+00 -9.978843431666012398e-02 -5.511363419167939967e-03 5.695195497695484770e-03 9.906577266611966970e-02
3.429192181157042718e+00 -9.977902984519831930e-02 -5.572238114008590953e-03 5.758098067409639191e-03 9.904807222993917970e-02
3.432335345392750536e+00 -9.976943993979735248e-02 -5.633112005285491677e-03 5.820999720689703540e-03 9.903023624133511227e-02
3.435478509628457910e+00 -9.975966569309675791e-02 -5.693985084169051435e-03 5.883900447463634789e-03 9.901226539652850656e-02
3.438621673864165729e+00 -9.974970818742209810e-02 -5.754857341828181587e-03 5.946800237657634373e-03 9.899416038603028878e-02
3.441764838099873547e+00 -9.973956849492003618e-02 -5.815728769430194948e-03 6.009699081195954765e-03 9.897592189470615087e-02
3.444908002335580921e+00 -9.972924767769103527e-02 -5.876599358140813592e-03 6.072596968001048659e-03 9.895755060184072138e-02
3.448051166571288739e+00 -9.971874678791992075e-02 -5.937469099124164512e-03 6.135493887993406781e-03 9.893904718120065389e-02
3.451194330806996113e+00 -9.970806686800434693e-02 -5.998337983542767482e-03 6.198389831091598648e-03 9.892041230109689665e-02
3.454337495042703932e+00 -9.969720895068097388e-02 -6.059206002557494287e-03 6.261284787212296858e-03 9.890164662444599075e-02
3.457480659278411750e+00 -9.968617405914968754e-02 -6.120073147327567860e-03 6.324178746270183414e-03 9.888275080883056345e-02
3.460623823514119124e+00 -9.967496320719576586e-02 -6.180939409010498091e-03 6.387071698177915029e-03 9.886372550655887770e-02
3.463766987749826942e+00 -9.966357739930999105e-02 -6.241804778762203264e-03 6.449963632846209861e-03 9.884457136472361849e-02
3.466910151985534760e+00 -9.965201763080687447e-02 -6.302669247736794080e-03 6.512854540183739965e-03 9.882528902525970771e-02
3.470053316221242135e+00 -9.964028488794086924e-02 -6.363532807086710701e-03 6.575744410097075776e-03 9.880587912500149450e-02
3.473196480456949953e+00 -9.962838014802084807e-02 -6.424395447962652494e-03 6.638633232490833563e-03 9.878634229573893255e-02
3.476339644692657327e+00 -9.961630437952258277e-02 -6.485257161513516451e-03 6.701520997267451651e-03 9.876667916427316063e-02
3.479482808928365145e+00 -9.960405854219947508e-02 -6.546117938886522949e-03 6.764407694327304911e-03 9.874689035247105617e-02
3.482625973164072963e+00 -9.959164358719158061e-02 -6.606977771227004990e-03 6.827293313568604145e-03 9.872697647731931703e-02
3.485769137399780337e+00 -9.957906045713277310e-02 -6.667836649678531361e-03 6.890177844887447264e-03 9.870693815097758561e-02
3.488912301635488156e+00 -9.956631008625627111e-02 -6.728694565382832039e-03 6.953061278177750763e-03 9.868677598083083757e-02
3.492055465871195530e+00 -9.955339340049854102e-02 -6.789551509479805139e-03 7.015943603331258396e-03 9.866649056954118757e-02
3.495198630106903348e+00 -9.954031131760140982e-02 -6.850407473107499555e-03 7.078824810237495206e-03 9.864608251509879300e-02
3.498341794342611166e+00 -9.952706474721279006e-02 -6.911262447402054254e-03 7.141704888783754514e-03 9.862555241087221647e-02
3.501484958578318540e+00 -9.951365459098557298e-02 -6.972116423497730364e-03 7.204583828855083173e-03 9.860490084565799729e-02
3.504628122814026359e+00 -9.950008174267520322e-02 -7.032969392526895562e-03 7.267461620334266827e-03 9.858412840372958452e-02
3.507771287049734177e+00 -9.948634708823554662e-02 -7.093821345619961624e-03 7.330338253101757046e-03 9.856323566488557619e-02
3.510914451285441551e+00 -9.947245150591348117e-02 -7.154672273905414784e-03 7.393213717035753731e-03 9.854222320449727845e-02
3.514057615521149369e+00 -9.945839586634175333e-02 -7.215522168509773231e-03 7.456088002012116640e-03 9.852109159355577905e-02
3.517200779756856743e+00 -9.944418103263071018e-02 -7.276371020557552416e-03 7.518961097904316819e-03 9.849984139871804933e-02
3.520343943992564562e+00 -9.942980786045832464e-02 -7.337218821171311023e-03 7.581832994583491241e-03 9.847847318235287972e-02
3.523487108228272380e+00 -9.941527719815905495e-02 -7.398065561471566833e-03 7.644703681918363879e-03 9.845698750258569110e-02
3.526630272463979754e+00 -9.940058988681128860e-02 -7.458911232576798458e-03 7.707573149775253513e-03 9.843538491334324902e-02
3.529773436699687572e+00 -9.938574676032342625e-02 -7.519755825603468766e-03 7.770441388018029492e-03 9.841366596439733716e-02
3.532916600935394946e+00 -9.937074864551861952e-02 -7.580599331665922522e-03 7.833308386508129953e-03 9.839183120140813921e-02
3.536059765171102764e+00 -9.935559636221841240e-02 -7.641441741876491348e-03 7.896174135104508038e-03 9.836988116596689924e-02
3.539202929406810583e+00 -9.934029072332488386e-02 -7.702283047345349735e-03 7.959038623663632767e-03 9.834781639563813793e-02
3.542346093642517957e+00 -9.932483253490170805e-02 -7.763123239180538468e-03 8.021901842039429187e-03 9.832563742400113327e-02
3.545489257878225775e+00 -9.930922259625400705e-02 -7.823962308488037476e-03 8.084763780083289650e-03 9.830334478069102655e-02
3.548632422113933149e+00 -9.929346170000694083e-02 -7.884800246371590632e-03 8.147624427644101566e-03 9.828093899143929002e-02
3.551775586349640967e+00 -9.927755063218317300e-02 -7.945637043932848864e-03 8.210483774568105159e-03 9.825842057811370878e-02
3.554918750585348786e+00 -9.926149017227910154e-02 -8.006472692271216635e-03 8.273341810698978463e-03 9.823579005875777981e-02
3.558061914821056160e+00 -9.924528109334022907e-02 -8.067307182483895306e-03 8.336198525877780083e-03 9.821304794762968082e-02
3.561205079056763978e+00 -9.922892416203497878e-02 -8.128140505665912632e-03 8.399053909942921434e-03 9.819019475524068397e-02
3.564348243292471796e+00 -9.921242013872791365e-02 -8.188972652910001329e-03 8.461907952730147661e-03 9.816723098839304218e-02
3.567491407528179170e+00 -9.919576977755155400e-02 -8.249803615306661522e-03 8.524760644072511620e-03 9.814415715021744535e-02
3.570634571763886989e+00 -9.917897382647719584e-02 -8.310633383944129524e-03 8.587611973800418977e-03 9.812097374021000462e-02
3.573777735999594363e+00 -9.916203302738489656e-02 -8.371461949908320585e-03 8.650461931741485963e-03 9.809768125426861218e-02
3.576920900235302181e+00 -9.914494811613216996e-02 -8.432289304282874001e-03 8.713310507720639989e-03 9.807428018472910680e-02
3.580064064471009999e+00 -9.912771982262193193e-02 -8.493115438149059435e-03 8.776157691559994742e-03 9.805077102040067605e-02
3.583207228706717373e+00 -9.911034887086928036e-02 -8.553940342585835896e-03 8.839003473078895293e-03 9.802715424660103649e-02
3.586350392942425191e+00 -9.909283597906744234e-02 -8.614764008669789294e-03 8.901847842093904214e-03 9.800343034519101715e-02
3.589493557178132566e+00 -9.907518185965272228e-02 -8.675586427475122028e-03 8.964690788418739134e-03 9.797959979460880986e-02
3.592636721413840384e+00 -9.905738721936856173e-02 -8.736407590073639109e-03 9.027532301864274467e-03 9.795566306990374783e-02
3.595779885649548202e+00 -9.903945275932861392e-02 -8.797227487534760304e-03 9.090372372238496312e-03 9.793162064276961232e-02
3.598923049885255576e+00 -9.902137917507905507e-02 -8.858046110925395233e-03 9.153210989346509396e-03 9.790747298157757850e-02
3.602066214120963394e+00 -9.900316715665979928e-02 -8.918863451310092560e-03 9.216048142990544007e-03 9.788322055140873112e-02
3.605209378356671213e+00 -9.898481738866514446e-02 -8.979679499750883864e-03 9.278883822969869258e-03 9.785886381408620549e-02
3.608352542592378587e+00 -9.896633055030336357e-02 -9.040494247307318335e-03 9.341718019080765337e-03 9.783440322820685653e-02
3.611495706828086405e+00 -9.894770731545542153e-02 -9.101307685036467976e-03 9.404550721116622380e-03 9.780983924917256711e-02
3.614638871063793779e+00 -9.892894835273309539e-02 -9.162119803992842607e-03 9.467381918867775678e-03 9.778517232922120939e-02
3.617782035299501597e+00 -9.891005432553602594e-02 -9.222930595228467920e-03 9.530211602121547304e-03 9.776040291745714816e-02
3.620925199535209416e+00 -9.889102589210822802e-02 -9.283740049792753649e-03 9.593039760662277343e-03 9.773553145988142510e-02
3.624068363770916790e+00 -9.887186370559360171e-02 -9.344548158732573356e-03 9.655866384271152153e-03 9.771055839942160981e-02
3.627211528006624608e+00 -9.885256841409081896e-02 -9.405354913092215871e-03 9.718691462726374367e-03 9.768548417596110978e-02
3.630354692242331982e+00 -9.883314066070739146e-02 -9.466160303913333240e-03 9.781514985802991155e-03 9.766030922636834144e-02
3.633497856478039800e+00 -9.881358108361308623e-02 -9.526964322234973692e-03 9.844336943272974025e-03 9.763503398452538784e-02
3.636641020713747618e+00 -9.879389031609241145e-02 -9.587766959093536531e-03 9.907157324905107795e-03 9.760965888135640645e-02
3.639784184949454993e+00 -9.877406898659664425e-02 -9.648568205522720098e-03 9.969976120465023559e-03 9.758418434485563453e-02
3.642927349185162811e+00 -9.875411771879497036e-02 -9.709368052553618914e-03 1.003279331971520562e-02 9.755861080011503372e-02
3.646070513420870629e+00 -9.873403713162498541e-02 -9.770166491214586635e-03 1.009560891241489781e-02 9.753293866935169865e-02
3.649213677656578003e+00 -9.871382783934259941e-02 -9.830963512531230852e-03 1.015842288832011220e-02 9.750716837193483533e-02
3.652356841892285821e+00 -9.869349045157101152e-02 -9.891759107526499825e-03 1.022123523718364985e-02 9.748130032441247594e-02
3.655500006127993196e+00 -9.867302557334943491e-02 -9.952553267220514213e-03 1.028404594875502280e-02 9.745533494053783274e-02
3.658643170363701014e+00 -9.865243380518076699e-02 -1.001334598263068504e-02 1.034685501278044366e-02 9.742927263129538829e-02
3.661786334599408832e+00 -9.863171574307888489e-02 -1.007413724477161654e-02 1.040966241900282210e-02 9.740311380492656934e-02
3.664929498835116206e+00 -9.861087197861517772e-02 -1.013492704465508189e-02 1.047246815716174929e-02 9.737685886695532367e-02
3.668072663070824024e+00 -9.858990309896455140e-02 -1.019571537329008910e-02 1.053527221699346317e-02 9.735050822021310002e-02
3.671215827306531398e+00 -9.856880968695076739e-02 -1.025650222168275616e-02 1.059807458823078426e-02 9.732406226486385592e-02
3.674358991542239217e+00 -9.854759232109119860e-02 -1.031728758083636302e-02 1.066087526060321110e-02 9.729752139842845482e-02
3.677502155777947035e+00 -9.852625157564101621e-02 -1.037807144175129440e-02 1.072367422383676411e-02 9.727088601580903549e-02
3.680645320013654409e+00 -9.850478802063672434e-02 -1.043885379542509005e-02 1.078647146765403762e-02 9.724415650931295119e-02
3.683788484249362227e+00 -9.848320222193926443e-02 -1.049963463285233552e-02 1.084926698177420858e-02 9.721733326867643132e-02
3.686931648485070045e+00 -9.846149474127643964e-02 -1.056041394502467770e-02 1.091206075591290292e-02 9.719041668108810428e-02
3.690074812720777420e+00 -9.843966613628478413e-02 -1.062119172293085438e-02 1.097485277978229971e-02 9.716340713121204842e-02
3.693217976956485238e+00 -9.841771696055101604e-02 -1.068196795755662482e-02 1.103764304309103744e-02 9.713630500121070432e-02
3.696361141192192612e+00 -9.839564776365279652e-02 -1.074274263988474372e-02 1.110043153554419841e-02 9.710911067076746783e-02
3.699504305427900430e+00 -9.837345909119905862e-02 -1.080351576089499076e-02 1.116321824684330874e-02 9.708182451710908878e-02
3.702647469663608248e+00 -9.835115148486980874e-02 -1.086428731156410810e-02 1.122600316668631928e-02 9.705444691502773669e-02
3.705790633899315623e+00 -9.832872548245542854e-02 -1.092505728286579519e-02 1.128878628476753798e-02 9.702697823690284440e-02
3.708933798135023441e+00 -9.830618161789533849e-02 -1.098582566577073309e-02 1.135156759077767495e-02 9.699941885272270192e-02
3.712076962370730815e+00 -9.828352042131648092e-02 -1.104659245124648033e-02 1.141434707440375229e-02 9.697176913010578658e-02
3.715220126606438633e+00 -9.826074241907091500e-02 -1.110735763025755100e-02 1.147712472532918561e-02 9.694402943432191277e-02
3.718363290842146451e+00 -9.823784813377328673e-02 -1.116812119376531937e-02 1.153990053323361402e-02 9.691620012831302089e-02
3.721506455077853825e+00 -9.821483808433753571e-02 -1.122888313272801981e-02 1.160267448779298341e-02 9.688828157271384134e-02
3.724649619313561644e+00 -9.819171278601346309e-02 -1.128964343810077813e-02 1.166544657867953777e-02 9.686027412587229490e-02
3.727792783549269462e+00 -9.816847275042246690e-02 -1.135040210083551951e-02 1.172821679556174113e-02 9.683217814386962941e-02
3.730935947784976836e+00 -9.814511848559313856e-02 -1.141115911188100331e-02 1.179098512810423244e-02 9.680399398054038984e-02
3.734079112020684654e+00 -9.812165049599629041e-02 -1.147191446218280911e-02 1.185375156596791928e-02 9.677572198749204158e-02
3.737222276256392028e+00 -9.809806928257949754e-02 -1.153266814268324308e-02 1.191651609880982343e-02 9.674736251412457966e-02
3.740365440492099847e+00 -9.807437534280130653e-02 -1.159342014432144727e-02 1.197927871628316765e-02 9.671891590764966629e-02
3.743508604727807665e+00 -9.805056917066494460e-02 -1.165417045803323302e-02 1.204203940803725767e-02 9.669038251310983767e-02
3.746651768963515039e+00 -9.802665125675173730e-02 -1.171491907475118860e-02 1.210479816371753600e-02 9.666176267339721129e-02
3.749794933199222857e+00 -9.800262208825384624e-02 -1.177566598540459065e-02 1.216755497296555071e-02 9.663305672927219314e-02
3.752938097434930231e+00 -9.797848214900703456e-02 -1.183641118091940427e-02 1.223030982541887211e-02 9.660426501938186583e-02
3.756081261670638050e+00 -9.795423191952254416e-02 -1.189715465221829506e-02 1.229306271071115009e-02 9.657538788027825172e-02
3.759224425906345868e+00 -9.792987187701895913e-02 -1.195789639022052514e-02 1.235581361847204809e-02 9.654642564643632630e-02
3.762367590142053242e+00 -9.790540249545348628e-02 -1.201863638584204849e-02 1.241856253832719290e-02 9.651737865027182339e-02
3.765510754377761060e+00 -9.788082424555291650e-02 -1.207937462999540690e-02 1.248130945989825089e-02 9.648824722215885996e-02
3.768653918613468434e+00 -9.785613759484418361e-02 -1.214011111358973688e-02 1.254405437280281359e-02 9.645903169044743597e-02
3.771797082849176252e+00 -9.783134300768464575e-02 -1.220084582753076970e-02 1.260679726665440287e-02 9.642973238148057347e-02
3.774940247084884071e+00 -9.780644094529185317e-02 -1.226157876272077757e-02 1.266953813106244317e-02 9.640034961961149729e-02
3.778083411320591445e+00 -9.778143186577306634e-02 -1.232230991005859103e-02 1.273227695563231010e-02 9.637088372722041330e-02
3.781226575556299263e+00 -9.775631622415439925e-02 -1.238303926043959197e-02 1.279501372996515347e-02 9.634133502473123112e-02
3.784369739792007081e+00 -9.773109447240954650e-02 -1.244376680475560958e-02 1.285774844365805865e-02 9.631170383062812035e-02
3.787512904027714455e+00 -9.770576705948830210e-02 -1.250449253389497410e-02 1.292048108630386612e-02 9.628199046147173368e-02
3.790656068263422274e+00 -9.768033443134463423e-02 -1.256521643874253594e-02 1.298321164749127385e-02 9.625219523191548554e-02
3.793799232499129648e+00 -9.765479703096439923e-02 -1.262593851017952164e-02 1.304594011680471240e-02 9.622231845472145606e-02
3.796942396734837466e+00 -9.762915529839284734e-02 -1.268665873908367617e-02 1.310866648382441602e-02 9.619236044077623948e-02
3.800085560970545284e+00 -9.760340967076169827e-02 -1.274737711632906688e-02 1.317139073812632032e-02 9.616232149910657057e-02
3.803228725206252658e+00 -9.757756058231600860e-02 -1.280809363278620494e-02 1.323411286928207094e-02 9.613220193689477056e-02
3.806371889441960477e+00 -9.755160846444051181e-02 -1.286880827932197421e-02 1.329683286685904783e-02 9.610200205949416541e-02
3.809515053677667851e+00 -9.752555374568595836e-02 -1.292952104679960350e-02 1.335955072042026813e-02 9.607172217044410156e-02
3.812658217913375669e+00 -9.749939685179483118e-02 -1.299023192607867694e-02 1.342226641952440867e-02 9.604136257148501721e-02
3.815801382149083487e+00 -9.747313820572700571e-02 -1.305094090801509586e-02 1.348497995372574705e-02 9.601092356257326377e-02
3.818944546384790861e+00 -9.744677822768497977e-02 -1.311164798346104061e-02 1.354769131257417721e-02 9.598040544189576084e-02
3.822087710620498680e+00 -9.742031733513886738e-02 -1.317235314326499658e-02 1.361040048561520596e-02 9.594980850588452626e-02
3.825230874856206498e+00 -9.739375594285104576e-02 -1.323305637827170041e-02 1.367310746238985068e-02 9.591913304923105343e-02
3.828374039091913872e+00 -9.736709446290058023e-02 -1.329375767932216602e-02 1.373581223243466182e-02 9.588837936490050839e-02
3.831517203327621690e+00 -9.734033330470731604e-02 -1.335445703725357189e-02 1.379851478528178015e-02 9.585754774414580182e-02
3.834660367563329064e+00 -9.731347287505583143e-02 -1.341515444289934772e-02 1.386121511045872862e-02 9.582663847652153621e-02
3.837803531799036882e+00 -9.728651357811878009e-02 -1.347584988708911899e-02 1.392391319748859449e-02 9.579565184989778659e-02
3.840946696034744701e+00 -9.725945581548044172e-02 -1.353654336064864620e-02 1.398660903588984372e-02 9.576458815047365902e-02
3.844089860270452075e+00 -9.723229998615960656e-02 -1.359723485439987174e-02 1.404930261517638689e-02 9.573344766279093254e-02
3.847233024506159893e+00 -9.720504648663234881e-02 -1.365792435916087129e-02 1.411199392485754968e-02 9.570223066974722914e-02
3.850376188741867267e+00 -9.717769571085463354e-02 -1.371861186574578964e-02 1.417468295443803476e-02 9.567093745260941973e-02
3.853519352977575085e+00 -9.715024805028445176e-02 -1.377929736496494133e-02 1.423736969341788533e-02 9.563956829102654433e-02
3.856662517213282904e+00 -9.712270389390395553e-02 -1.383998084762463193e-02 1.430005413129246949e-02 9.560812346304287113e-02
3.859805681448990278e+00 -9.709506362824110726e-02 -1.390066230452726044e-02 1.436273625755249590e-02 9.557660324511066396e-02
3.862948845684698096e+00 -9.706732763739124581e-02 -1.396134172647130363e-02 1.442541606168394955e-02 9.554500791210285282e-02
3.866092009920405914e+00 -9.703949630303840279e-02 -1.402201910425120331e-02 1.448809353316807789e-02 9.551333773732563481e-02
3.869235174156113288e+00 -9.701157000447628576e-02 -1.408269442865739754e-02 1.455076866148137527e-02 9.548159299253090870e-02
3.872378338391821107e+00 -9.698354911862905325e-02 -1.414336769047634147e-02 1.461344143609553080e-02 9.544977394792845959e-02
3.875521502627528481e+00 -9.695543402007195111e-02 -1.420403888049044140e-02 1.467611184647746314e-02 9.541788087219829628e-02
3.878664666863236299e+00 -9.692722508105161561e-02 -1.426470798947803917e-02 1.473877988208927708e-02 9.538591403250261391e-02
3.881807831098944117e+00 -9.689892267150626570e-02 -1.432537500821338960e-02 1.480144553238816468e-02 9.535387369449777051e-02
3.884950995334651491e+00 -9.687052715908546496e-02 -1.438603992746665186e-02 1.486410878682651628e-02 9.532176012234604146e-02
3.888094159570359309e+00 -9.684203890916991131e-02 -1.444670273800389634e-02 1.492676963485181120e-02 9.528957357872736011e-02
3.891237323806066684e+00 -9.681345828489087979e-02 -1.450736343058703012e-02 1.498942806590656228e-02 9.525731432485090577e-02
3.894380488041774502e+00 -9.678478564714941557e-02 -1.456802199597384377e-02 1.505208406942841123e-02 9.522498262046652506e-02
3.897523652277482320e+00 -9.675602135463541587e-02 -1.462867842491790381e-02 1.511473763485001419e-02 9.519257872387612562e-02
3.900666816513189694e+00 -9.672716576384650378e-02 -1.468933270816860995e-02 1.517738875159900004e-02 9.516010289194487548e-02
3.903809980748897512e+00 -9.669821922910654122e-02 -1.474998483647116734e-02 1.524003740909806066e-02 9.512755538011231915e-02
3.906953144984605331e+00 -9.666918210258412802e-02 -1.481063480056653801e-02 1.530268359676480519e-02 9.509493644240347987e-02
3.910096309220312705e+00 -9.664005473431086513e-02 -1.487128259119141135e-02 1.536532730401178951e-02 9.506224633143964264e-02
3.913239473456020523e+00 -9.661083747219924300e-02 -1.493192819907823016e-02 1.542796852024651798e-02 9.502948529844923442e-02
3.916382637691727897e+00 -9.658153066206064119e-02 -1.499257161495515418e-02 1.549060723487137060e-02 9.499665359327846836e-02
3.919525801927435715e+00 -9.655213464762282816e-02 -1.505321282954604628e-02 1.555324343728362729e-02 9.496375146440198811e-02
3.922668966163143534e+00 -9.652264977054754447e-02 -1.511385183357038045e-02 1.561587711687539674e-02 9.493077915893329000e-02
3.925812130398850908e+00 -9.649307637044762798e-02 -1.517448861774335633e-02 1.567850826303361991e-02 9.489773692263515914e-02
3.928955294634558726e+00 -9.646341478490416677e-02 -1.523512317277576737e-02 1.574113686514005961e-02 9.486462499992989739e-02
3.932098458870266100e+00 -9.643366534948348556e-02 -1.529575548937402510e-02 1.580376291257124671e-02 9.483144363390955123e-02
3.935241623105973918e+00 -9.640382839775364643e-02 -1.535638555824016781e-02 1.586638639469848192e-02 9.479819306634594545e-02
3.938384787341681736e+00 -9.637390426130119925e-02 -1.541701337007174086e-02 1.592900730088780623e-02 9.476487353770070288e-02
3.941527951577389111e+00 -9.634389326974750201e-02 -1.547763891556190423e-02 1.599162562049993852e-02 9.473148528713515315e-02
3.944671115813096929e+00 -9.631379575076479127e-02 -1.553826218539936660e-02 1.605424134289034840e-02 9.469802855252001939e-02
3.947814280048804747e+00 -9.628361203009239144e-02 -1.559888317026827953e-02 1.611685445740911396e-02 9.466450357044528530e-02
3.950957444284512121e+00 -9.625334243155241054e-02 -1.565950186084834328e-02 1.617946495340096685e-02 9.463091057622963209e-02
3.954100608520219939e+00 -9.622298727706550536e-02 -1.572011824781476691e-02 1.624207282020531315e-02 9.459724980393004190e-02
3.957243772755927314e+00 -9.619254688666645237e-02 -1.578073232183812430e-02 1.630467804715607719e-02 9.456352148635123467e-02
3.960386936991635132e+00 -9.616202157851942711e-02 -1.584134407358452068e-02 1.636728062358181954e-02 9.452972585505489689e-02
3.963530101227342950e+00 -9.613141166893322820e-02 -1.590195349371541222e-02 1.642988053880558783e-02 9.449586314036907686e-02
3.966673265463050324e+00 -9.610071747237633466e-02 -1.596256057288770319e-02 1.649247778214501386e-02 9.446193357139719138e-02
3.969816429698758142e+00 -9.606993930149186622e-02 -1.602316530175362450e-02 1.655507234291218877e-02 9.442793737602719895e-02
3.972959593934465516e+00 -9.603907746711214111e-02 -1.608376767096082738e-02 1.661766421041368721e-02 9.439387478094053707e-02
3.976102758170173335e+00 -9.600813227827348362e-02 -1.614436767115225158e-02 1.668025337395058830e-02 9.435974601162101794e-02
3.979245922405881153e+00 -9.597710404223046277e-02 -1.620496529296619123e-02 1.674283982281834018e-02 9.432555129236365465e-02
3.982389086641588527e+00 -9.594599306447029741e-02 -1.626556052703618735e-02 1.680542354630681565e-02 9.429129084628341817e-02
3.985532250877296345e+00 -9.591479964872699771e-02 -1.632615336399112493e-02 1.686800453370026001e-02 9.425696489532379985e-02
3.988675415113003719e+00 -9.588352409699525680e-02 -1.638674379445511850e-02 1.693058277427731198e-02 9.422257366026549896e-02
3.991818579348711538e+00 -9.585216670954438412e-02 -1.644733180904752595e-02 1.699315825731093424e-02 9.418811736073480489e-02
3.994961743584419356e+00 -9.582072778493208598e-02 -1.650791739838290695e-02 1.705573097206837183e-02 9.415359621521207645e-02
3.998104907820126730e+00 -9.578920762001785771e-02 -1.656850055307102984e-02 1.711830090781119376e-02 9.411901044104006853e-02
4.001248072055834548e+00 -9.575760650997658385e-02 -1.662908126371688208e-02 1.718086805379519591e-02 9.408436025443210615e-02
4.004391236291541922e+00 -9.572592474831170817e-02 -1.668965952092053492e-02 1.724343239927043914e-02 9.404964587048038338e-02
4.007534400527250185e+00 -9.569416262686857022e-02 -1.675023531527728218e-02 1.730599393348121809e-02 9.401486750316395691e-02
4.010677564762957559e+00 -9.566232043584724232e-02 -1.681080863737744596e-02 1.736855264566595364e-02 9.398002536535683682e-02
4.013820728998664933e+00 -9.563039846381557463e-02 -1.687137947780653971e-02 1.743110852505731778e-02 9.394511966883593856e-02
4.016963893234373195e+00 -9.559839699772185173e-02 -1.693194782714509822e-02 1.749366156088206017e-02 9.391015062428889615e-02
4.020107057470080569e+00 -9.556631632290758793e-02 -1.699251367596872966e-02 1.755621174236107751e-02 9.387511844132195860e-02
4.023250221705787943e+00 -9.553415672311989237e-02 -1.705307701484806704e-02 1.761875905870935108e-02 9.384002332846769212e-02
4.026393385941495318e+00 -9.550191848052400068e-02 -1.711363783434880631e-02 1.768130349913595023e-02 9.380486549319259904e-02
4.029536550177203580e+00 -9.546960187571537637e-02 -1.717419612503157458e-02 1.774384505284400115e-02 9.376964514190477828e-02
4.032679714412910954e+00 -9.543720718773210376e-02 -1.723475187745203765e-02 1.780638370903056891e-02 9.373436247996144721e-02
4.035822878648618328e+00 -9.540473469406665630e-02 -1.729530508216079940e-02 1.786891945688681357e-02 9.369901771167631066e-02
4.038966042884326590e+00 -9.537218467067799799e-02 -1.735585572970337054e-02 1.793145228559786530e-02 9.366361104032706886e-02
4.042109207120033965e+00 -9.533955739200329627e-02 -1.741640381062021029e-02 1.799398218434271335e-02 9.362814266816271713e-02
4.045252371355741339e+00 -9.530685313096959321e-02 -1.747694931544667429e-02 1.805650914229435175e-02 9.359261279641070685e-02
4.048395535591449601e+00 -9.527407215900539350e-02 -1.753749223471298344e-02 1.811903314861968567e-02 9.355702162528424515e-02
4.051538699827156975e+00 -9.524121474605214133e-02 -1.759803255894420299e-02 1.818155419247940302e-02 9.352136935398938644e-02
4.054681864062864349e+00 -9.520828116057551693e-02 -1.765857027866025997e-02 1.824407226302813406e-02 9.348565618073209627e-02
4.057825028298572612e+00 -9.517527166957667761e-02 -1.771910538437591540e-02 1.830658734941434732e-02 9.344988230272520402e-02
